SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FANTASY_PTS,VIDEO_AVAILABLE
22025,1631172,Ousmane Dieng,1610612760,OKC,Oklahoma City Thunder,0022500363,2025-12-07,OKC @ UTA,W,26,5,7,0.714,4,5,0.8,0,0,,2,0,2,3,0,0,0,4,14,19,20.9,1
22025,1641717,Cason Wallace,1610612760,OKC,Oklahoma City Thunder,0022500363,2025-12-07,OKC @ UTA,W,25,2,5,0.4,2,4,0.5,0,0,,0,2,2,4,5,0,1,0,6,32,28.4,1
22025,1631096,Chet Holmgren,1610612760,OKC,Oklahoma City Thunder,0022500363,2025-12-07,OKC @ UTA,W,23,12,15,0.8,1,2,0.5,0,3,0.0,1,8,9,1,1,2,3,2,25,16,43.3,1
22025,1629026,Kenrich Williams,1610612760,OKC,Oklahoma City Thunder,0022500363,2025-12-07,OKC @ UTA,W,24,4,7,0.571,2,3,0.667,1,4,0.25,2,5,7,6,0,0,2,3,11,29,26.4,1
22025,1642349,Ajay Mitchell,1610612760,OKC,Oklahoma City Thunder,0022500363,2025-12-07,OKC @ UTA,W,29,2,5,0.4,1,4,0.25,2,2,1.0,0,2,2,4,0,0,1,2,7,32,14.4,1
22025,1641729,Brice Sensabaugh,1610612762,UTA,Utah Jazz,0022500363,2025-12-07,UTA vs. OKC,L,6,1,3,0.333,0,1,0.0,0,0,,0,0,0,0,0,0,0,1,2,-14,2.0,1
22025,203994,Jusuf Nurkić,1610612762,UTA,Utah Jazz,0022500363,2025-12-07,UTA vs. OKC,L,20,3,9,0.333,0,1,0.0,1,2,0.5,2,6,8,2,0,0,1,3,7,-12,18.6,1
22025,1642268,Isaiah Collier,1610612762,UTA,Utah Jazz,0022500363,2025-12-07,UTA vs. OKC,L,6,0,1,0.0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-14,1.5,1
22025,1642959,Chris Youngblood,1610612760,OKC,Oklahoma City Thunder,0022500363,2025-12-07,OKC @ UTA,W,8,1,3,0.333,1,2,0.5,0,0,,1,2,3,1,0,0,0,1,3,-10,8.1,1
22025,1630178,Tyrese Maxey,1610612755,PHI,Philadelphia 76ers,0022500362,2025-12-07,PHI vs. LAL,L,39,11,24,0.458,5,8,0.625,1,2,0.5,0,7,7,9,2,2,4,2,28,-9,57.9,1
22025,1642382,Branden Carlson,1610612760,OKC,Oklahoma City Thunder,0022500363,2025-12-07,OKC @ UTA,W,24,5,9,0.556,3,6,0.5,0,2,0.0,1,5,6,0,0,1,1,2,13,1,22.2,1
22025,1629028,Deandre Ayton,1610612747,LAL,Los Angeles Lakers,0022500362,2025-12-07,LAL @ PHI,W,31,7,7,1.0,0,0,,0,0,,2,10,12,2,1,1,0,4,14,10,37.4,1
22025,1629216,Gabe Vincent,1610612747,LAL,Los Angeles Lakers,0022500362,2025-12-07,LAL @ PHI,W,19,1,3,0.333,1,3,0.333,0,0,,0,1,1,0,0,0,0,3,3,-10,4.2,1
