SEASON_ID,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,MATCHUP,WL,MIN,PTS,REB,AST,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS
22025,0022500084,2025-10-22,1610612765,DET,202699,Tobias Harris,DET @ CHI,L,34,10,9,4,4,12,1,3,1,1,2,7,1,0,0,2,-8
22025,0022500086,2025-10-22,1610612764,WAS,1642860,Will Riley,WAS @ MIL,L,4,2,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0
22025,0022500086,2025-10-22,1610612764,WAS,1642848,Tre Johnson,WAS @ MIL,L,26,16,5,2,5,11,4,8,2,2,2,3,1,1,4,1,-8
22025,0022500086,2025-10-22,1610612764,WAS,1642358,AJ Johnson,WAS @ MIL,L,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2
22025,0022500086,2025-10-22,1610612764,WAS,1642273,Kyshawn George,WAS @ MIL,L,32,21,9,4,7,15,3,6,4,8,1,8,1,2,2,4,0
22025,0022500086,2025-10-22,1610612764,WAS,1642267,Bub Carrington,WAS @ MIL,L,29,11,5,2,4,9,3,4,0,0,0,5,1,0,1,3,-14
22025,0022500086,2025-10-22,1610612764,WAS,1642259,Alex Sarr,WAS @ MIL,L,26,10,11,3,5,10,0,0,0,2,1,10,0,0,1,1,-6
22025,0022500086,2025-10-22,1610612764,WAS,1641774,Tristan Vukcevic,WAS @ MIL,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
22025,0022500086,2025-10-22,1610612764,WAS,1641715,Cam Whitmore,WAS @ MIL,L,19,14,5,1,6,12,1,5,1,1,2,3,0,0,0,1,-1
22025,0022500086,2025-10-22,1610612764,WAS,1630557,Corey Kispert,WAS @ MIL,L,18,11,1,1,4,8,3,7,0,0,0,1,0,1,1,0,-1
22025,0022500086,2025-10-22,1610612764,WAS,1630551,Justin Champagnie,WAS @ MIL,L,6,0,3,1,0,3,0,1,0,0,3,0,0,0,0,1,2
22025,0022500086,2025-10-22,1610612764,WAS,1630536,Sharife Cooper,WAS @ MIL,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
22025,0022500086,2025-10-22,1610612764,WAS,1630264,Anthony Gill,WAS @ MIL,L,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2
22025,0022500086,2025-10-22,1610612764,WAS,1628963,Marvin Bagley III,WAS @ MIL,L,15,1,3,1,0,0,0,0,1,2,1,2,1,0,1,2,-11
22025,0022500086,2025-10-22,1610612764,WAS,203468,CJ McCollum,WAS @ MIL,L,29,9,6,3,4,14,0,6,1,1,2,4,0,0,0,1,-19
22025,0022500086,2025-10-22,1610612764,WAS,203114,Khris Middleton,WAS @ MIL,L,29,23,6,3,9,14,3,5,2,3,1,5,0,0,2,4,-15
22025,0022500085,2025-10-22,1610612763,MEM,1642914,Javon Small,MEM vs. NOP,W,19,0,0,3,0,2,0,2,0,0,0,0,0,1,1,0,6
22025,0022500085,2025-10-22,1610612763,MEM,1642907,Cedric Coward,MEM vs. NOP,W,22,14,3,1,5,5,0,0,4,4,0,3,2,1,0,2,24
22025,0022500085,2025-10-22,1610612763,MEM,1642377,Jaylen Wells,MEM vs. NOP,W,28,14,3,4,4,8,4,8,2,5,0,3,1,0,2,3,11
22025,0022500085,2025-10-22,1610612763,MEM,1642285,Cam Spencer,MEM vs. NOP,W,12,7,0,2,2,4,2,3,1,2,0,0,0,0,0,0,-4
